Age,JobLevel,MonthlyIncome,YearsAtCompany,StockOptionLevel,DistanceFromHome,OverTime,WorkLifeBalance,JobSatisfaction,Attrition
37,3,8281.0,1,3,16,Yes,2,1,Yes
39,5,19751.0,4,3,13,Yes,2,3,No
27,4,13591.0,5,3,11,No,4,4,No
39,5,18950.0,0,3,9,Yes,2,2,Yes
30,1,2900.0,1,0,5,Yes,3,2,Yes
39,3,9653.0,9,3,4,Yes,2,1,Yes
31,4,13891.0,9,3,17,Yes,2,3,No
27,3,8379.0,1,1,9,No,3,3,Yes
31,2,5348.0,5,1,27,No,3,2,Yes
20,1,3321.0,1,0,20,No,3,2,Yes
25,2,5914.0,0,1,11,No,4,4,No
26,1,2477.0,2,0,4,No,4,2,Yes
34,3,8223.0,0,1,8,Yes,2,2,Yes
45,3,9402.0,1,2,10,No,3,2,Yes
46,4,13518.0,6,3,4,No,3,3,No
34,3,9845.0,7,1,27,No,4,2,Yes
44,3,9015.0,9,2,13,Yes,3,2,Yes
31,4,13487.0,1,2,21,No,4,4,No
53,5,21260.0,22,3,12,Yes,4,4,No
31,3,8006.0,1,0,18,No,4,3,Yes
29,4,13682.0,3,3,8,Yes,2,2,Yes
47,4,13811.0,5,2,15,No,4,2,No
34,3,8187.0,1,1,13,No,3,2,Yes
53,4,13983.0,6,0,25,No,3,4,No
29,3,8369.0,0,1,21,No,2,1,Yes
34,3,9671.0,7,1,20,No,4,2,Yes
38,4,12883.0,3,3,19,No,4,4,No
42,4,14154.0,9,2,8,No,4,4,No
36,2,6247.0,4,0,8,No,4,2,Yes
33,3,9171.0,3,2,2,Yes,2,2,Yes
43,4,14199.0,7,2,22,No,4,3,No
22,3,7992.0,0,0,8,No,3,1,Yes
37,2,6035.0,1,0,5,No,4,3,No
37,2,5943.0,3,0,6,No,4,3,No
41,3,9659.0,5,2,12,Yes,2,1,Yes
22,3,8284.0,0,2,18,No,3,3,Yes
23,1,2800.0,3,0,8,No,4,3,Yes
53,3,8753.0,2,1,14,Yes,2,1,Yes
37,5,19289.0,4,3,25,No,4,4,No
35,1,3416.0,2,0,11,No,3,1,Yes
32,1,3650.0,2,0,3,No,3,2,Yes
31,5,19516.0,6,3,5,No,3,3,No
49,4,13338.0,6,2,23,No,3,3,No
45,4,14043.0,6,2,7,No,3,3,No
32,4,13660.0,1,2,10,No,4,3,No
49,4,13326.0,4,2,8,No,3,3,No
30,3,8443.0,4,2,2,No,2,1,Yes
36,4,13240.0,0,1,18,No,4,4,No
33,4,12855.0,1,3,28,No,4,2,No
21,2,4955.0,0,0,15,No,4,3,Yes
40,5,19168.0,2,3,3,Yes,2,4,No
28,2,5558.0,3,0,17,No,4,1,Yes
47,5,20584.0,16,3,9,No,3,3,No
29,1,4184.0,4,0,14,No,4,2,Yes
23,3,8405.0,0,1,7,No,3,1,Yes
37,3,9052.0,3,1,21,No,4,4,No
31,2,6103.0,3,1,13,No,3,1,Yes
23,2,5079.0,1,3,4,Yes,2,1,Yes
36,4,13383.0,4,2,18,No,3,3,No
34,2,5477.0,2,1,17,No,4,2,No
41,5,19649.0,1,3,2,No,3,4,No
33,2,5210.0,3,0,17,No,4,2,Yes
46,5,20241.0,9,3,12,No,3,2,No
36,2,6914.0,10,0,12,No,4,1,Yes
50,5,19970.0,7,3,19,No,3,4,No
28,1,2804.0,1,0,1,Yes,2,1,Yes
32,4,13544.0,4,1,6,No,4,4,No
21,1,2678.0,1,0,14,No,3,1,Yes
52,3,8468.0,1,1,6,No,4,4,No
24,3,8422.0,1,1,18,No,3,3,No
51,5,19696.0,7,3,14,No,4,4,No
28,4,13252.0,0,3,16,No,4,2,No
41,5,20251.0,12,3,4,No,3,4,No
42,4,13539.0,8,2,7,No,4,3,No
34,2,5765.0,6,1,21,No,3,1,Yes
54,4,13421.0,6,2,3,No,4,4,No
29,2,5502.0,1,1,10,No,3,2,Yes
41,2,5373.0,1,2,10,No,3,1,Yes
42,1,3698.0,4,0,3,Yes,2,1,Yes
47,4,13728.0,9,3,14,No,4,4,No
35,3,8760.0,2,1,23,No,4,3,No
36,2,5144.0,0,1,18,Yes,2,1,Yes
19,1,3192.0,0,0,16,No,3,1,Yes
39,3,9505.0,7,1,22,No,3,2,Yes
30,2,5763.0,2,0,9,No,3,2,Yes
28,2,4740.0,1,1,5,No,2,1,Yes
25,2,5526.0,2,0,4,No,4,1,Yes
25,1,2656.0,0,0,16,No,4,2,Yes
45,5,19607.0,4,3,18,No,3,4,No
36,3,9230.0,6,1,16,No,3,2,Yes
25,1,3284.0,1,0,20,Yes,1,1,Yes
48,5,19840.0,5,3,8,No,4,4,No
49,4,14017.0,3,2,8,No,3,2,No
44,4,13441.0,7,3,9,No,3,4,No
29,1,3719.0,4,0,8,Yes,2,1,Yes
30,4,13843.0,2,1,7,No,4,4,No
32,1,3657.0,1,0,21,Yes,2,1,Yes
30,1,2958.0,2,0,6,Yes,2,1,Yes
55,5,20514.0,11,3,17,No,3,4,No
42,4,13886.0,5,2,9,No,4,4,No
32,5,19539.0,6,3,6,No,3,4,No
38,1,3518.0,0,0,4,Yes,3,2,Yes
54,5,20573.0,12,3,10,Yes,2,3,Yes
37,4,14109.0,6,3,6,No,4,4,No
44,3,9009.0,6,2,5,No,3,2,No
34,5,20340.0,7,3,10,No,3,3,No
31,3,8838.0,5,1,14,No,3,2,Yes
39,4,13137.0,4,3,25,No,3,4,No
45,5,19010.0,5,3,23,No,4,4,No
36,4,13487.0,8,2,10,No,4,4,No
30,2,5154.0,0,0,6,No,4,3,No
31,2,6677.0,6,1,9,No,4,1,Yes
28,1,3725.0,2,0,9,Yes,3,1,Yes
37,5,20310.0,13,3,13,No,3,4,No
25,1,3065.0,2,0,15,Yes,2,1,Yes
36,1,3012.0,2,0,14,No,3,2,Yes
34,3,9787.0,3,1,11,No,3,2,Yes
34,2,5586.0,5,2,9,No,4,3,No
54,5,20969.0,15,3,9,No,4,4,No
19,2,5819.0,0,0,5,No,3,1,Yes
46,5,19560.0,5,3,3,No,3,3,No
30,2,4627.0,1,0,9,No,4,2,Yes
31,3,8482.0,1,1,6,Yes,2,1,Yes
37,5,19970.0,11,3,17,No,3,4,No
55,5,21117.0,22,3,13,No,3,4,No
28,1,3161.0,1,0,2,No,4,1,Yes
50,3,8783.0,4,0,21,Yes,2,1,Yes
25,3,8844.0,1,2,14,No,4,2,No
52,1,3079.0,0,0,7,No,4,3,No
45,4,12544.0,2,3,9,No,3,3,No
28,1,3035.0,0,0,5,No,4,3,No
27,2,5806.0,3,1,9,No,3,1,Yes
35,5,19637.0,6,3,7,Yes,2,3,No
33,5,19634.0,6,3,12,Yes,2,2,Yes
40,2,6862.0,8,0,18,Yes,2,1,Yes
21,1,3078.0,0,0,12,No,4,2,Yes
29,3,8566.0,3,2,13,Yes,2,2,Yes
48,5,18923.0,3,3,16,No,4,3,No
51,4,13448.0,2,2,14,No,4,3,No
28,4,14499.0,7,2,16,No,3,3,No
46,3,9633.0,5,0,10,No,4,2,Yes
36,3,9500.0,3,1,3,No,4,2,No
27,3,8207.0,1,1,6,No,4,2,Yes
27,2,5643.0,1,0,27,No,3,3,Yes
24,2,5448.0,0,0,8,No,3,1,Yes
36,3,8899.0,2,1,12,Yes,2,1,Yes
34,3,8820.0,5,1,10,No,3,2,No
31,3,9408.0,8,1,5,No,4,3,No
40,3,9000.0,6,2,26,Yes,3,4,No
33,2,6022.0,5,1,7,No,4,4,No
33,3,9066.0,0,1,16,No,3,3,No
40,4,13060.0,2,2,8,No,2,1,Yes
47,3,9204.0,7,1,18,Yes,2,1,Yes
31,4,13462.0,7,3,18,No,3,3,No
37,5,19995.0,10,3,18,No,3,1,No
22,1,3094.0,0,0,18,No,3,2,Yes
37,5,20034.0,7,3,8,No,4,4,No
39,4,14295.0,11,3,9,Yes,2,2,Yes
42,4,14889.0,12,2,4,Yes,2,2,Yes
44,5,20531.0,13,3,11,No,3,4,No
27,1,3347.0,1,0,10,No,4,1,Yes
52,3,9958.0,11,2,4,No,3,3,No
41,4,14233.0,7,2,8,No,3,4,No
43,5,20308.0,15,3,18,No,3,4,No
44,3,9132.0,4,2,5,No,4,1,Yes
54,5,20147.0,12,3,25,No,4,4,No
39,5,20636.0,17,3,17,No,4,3,No
29,5,19356.0,3,3,18,Yes,2,1,Yes
49,3,8703.0,2,1,14,No,3,2,Yes
21,1,2729.0,0,0,18,Yes,2,1,Yes
21,1,2970.0,0,0,9,No,4,3,No
53,4,14082.0,5,2,7,No,3,2,No
23,4,13282.0,2,1,6,No,4,4,No
34,2,5532.0,1,0,6,Yes,2,1,Yes
34,3,8454.0,2,1,6,No,4,2,No
48,4,13187.0,2,1,23,No,3,2,Yes
28,3,7933.0,2,2,5,No,3,3,No
57,5,20360.0,12,3,8,No,3,2,No
29,4,13111.0,2,3,20,No,4,4,No
56,5,20208.0,10,3,2,No,3,4,No
27,2,5702.0,1,2,21,Yes,2,1,Yes
48,4,13713.0,8,3,12,No,3,3,No
25,1,2670.0,0,0,26,Yes,2,1,Yes
27,1,3281.0,1,0,14,No,3,2,Yes
29,2,6252.0,3,2,3,No,3,1,Yes
49,4,14548.0,14,3,3,No,4,4,No
29,3,8850.0,0,2,11,No,3,2,Yes
29,4,13509.0,5,3,15,No,3,2,No
22,1,2343.0,1,0,8,No,4,1,Yes
28,2,5401.0,0,2,6,No,4,2,No
32,2,5462.0,0,2,16,No,4,3,No
28,3,8908.0,4,1,9,No,3,2,No
30,3,8388.0,2,0,8,No,3,2,No
29,2,5875.0,0,0,2,No,3,2,Yes
25,1,3700.0,3,0,20,Yes,3,2,Yes
47,5,18923.0,7,3,7,No,4,4,No
39,3,8835.0,2,0,8,No,3,4,No
26,1,3041.0,0,0,14,No,3,2,Yes
32,3,8414.0,1,3,8,No,3,3,Yes
34,2,6900.0,8,1,5,No,4,1,No
37,2,6130.0,6,0,6,No,4,3,Yes
24,1,3276.0,0,0,13,No,4,2,Yes
32,4,14035.0,11,3,11,Yes,3,3,No
44,5,20723.0,9,3,13,No,4,4,No
46,3,9622.0,10,0,5,No,3,2,Yes
28,1,3303.0,4,0,5,No,4,2,Yes
25,2,6187.0,2,1,10,No,3,2,Yes
34,1,2914.0,0,0,9,Yes,2,1,Yes
33,3,9542.0,6,2,6,No,4,1,No
43,5,20681.0,9,3,12,No,4,4,No
27,1,2653.0,0,0,19,No,4,4,No
36,1,2333.0,0,0,24,Yes,2,1,Yes
24,1,3294.0,0,0,13,No,4,3,Yes
54,5,20567.0,14,3,25,No,4,3,No
39,5,20313.0,4,3,21,No,3,4,No
48,5,20590.0,13,3,15,No,3,3,No
34,2,5474.0,2,1,10,No,4,1,Yes
25,2,5405.0,1,0,1,No,4,3,No
37,2,6345.0,9,1,21,No,4,3,No
34,4,13143.0,1,2,9,No,3,2,No
46,4,13889.0,8,2,1,No,3,3,No
57,5,19084.0,3,3,10,No,4,4,No
27,3,9268.0,4,1,28,No,4,3,No
37,3,8366.0,2,2,11,No,4,1,Yes
30,4,13422.0,3,2,13,No,4,4,No
50,4,13334.0,6,1,8,No,4,3,No
31,1,3421.0,5,0,11,Yes,2,1,Yes
18,2,4977.0,0,0,16,No,4,2,Yes
41,2,5844.0,3,0,12,No,3,1,Yes
43,4,13195.0,2,2,22,No,4,3,No
41,5,20904.0,13,3,22,No,4,4,No
37,4,13354.0,3,3,14,No,4,4,No
27,3,8752.0,2,3,6,No,4,2,No
30,2,6137.0,5,1,11,No,4,2,Yes
28,1,2884.0,1,0,4,Yes,2,1,Yes
28,3,8252.0,0,3,13,No,3,3,No
37,4,13584.0,3,2,14,No,4,3,No
20,2,4836.0,0,1,4,Yes,2,1,Yes
26,1,2394.0,1,0,13,No,4,3,Yes
27,2,6589.0,6,0,4,No,3,2,Yes
25,1,2974.0,2,0,4,Yes,2,1,Yes
42,5,20439.0,12,3,13,No,4,4,No
46,2,5993.0,7,0,18,No,4,4,No
30,3,8331.0,3,2,12,No,3,1,Yes
34,5,19216.0,1,3,8,No,4,4,No
44,5,19248.0,4,3,13,Yes,3,3,No
33,4,13044.0,2,0,22,No,4,4,No
43,5,21326.0,20,3,18,Yes,3,4,No
55,5,19454.0,9,3,20,No,4,4,No
34,3,9413.0,5,2,4,No,3,2,No
23,1,2690.0,0,0,13,Yes,2,1,Yes
28,2,5828.0,1,1,10,No,3,1,Yes
41,5,19757.0,5,3,13,No,3,4,No
54,5,21315.0,20,3,7,No,3,4,No
24,1,2845.0,0,0,24,No,3,1,Yes
41,5,21075.0,12,3,10,No,4,4,No
47,5,20060.0,16,3,5,No,4,4,No
29,3,8920.0,3,1,5,No,4,2,Yes
29,3,8250.0,1,0,5,No,4,4,No
40,2,6428.0,6,1,22,No,4,2,Yes
37,2,6539.0,8,1,11,Yes,2,1,Yes
25,1,2927.0,1,0,16,No,3,1,Yes
35,1,4981.0,9,0,8,No,4,3,No
42,5,19617.0,4,3,17,No,3,4,No
34,4,13076.0,4,2,12,Yes,2,1,Yes
45,4,12889.0,0,3,3,No,3,4,No
31,3,10105.0,9,3,5,No,3,2,No
57,5,22665.0,30,3,6,No,4,4,No
33,5,19674.0,4,3,9,Yes,2,2,No
41,5,20558.0,6,3,15,Yes,2,3,Yes
52,5,20116.0,12,3,15,No,3,4,No
25,1,2998.0,0,0,6,No,4,2,Yes
48,4,12865.0,2,2,7,No,3,1,Yes
29,2,5821.0,2,0,15,No,4,4,Yes
45,5,18984.0,8,3,5,No,4,4,No
28,1,3061.0,2,0,3,No,4,3,Yes
34,5,19741.0,5,3,9,No,3,2,No
35,5,19581.0,5,3,18,No,3,1,Yes
29,2,5928.0,2,1,10,No,4,2,Yes
22,1,3423.0,1,0,15,No,4,3,Yes
24,1,2851.0,1,0,17,Yes,2,1,Yes
34,1,3180.0,0,0,22,Yes,3,2,Yes
28,1,3049.0,1,0,6,No,3,1,Yes
54,5,20692.0,15,3,1,No,3,3,No
25,2,6079.0,3,1,8,No,3,2,Yes
20,1,3127.0,0,0,6,No,4,2,Yes
32,3,8640.0,5,2,10,No,4,4,No
54,3,9071.0,5,3,13,No,3,2,No
26,4,13346.0,3,3,21,No,4,3,No
36,3,8609.0,2,1,18,No,3,1,Yes
31,1,3956.0,2,0,26,No,3,2,Yes
25,1,2710.0,1,0,9,No,4,3,Yes
50,5,19758.0,6,3,20,Yes,2,3,No
46,4,13859.0,2,3,9,Yes,3,3,No
41,5,19538.0,8,3,7,No,3,4,No
50,5,19961.0,9,3,27,No,3,4,No
54,5,21116.0,21,3,5,No,3,4,No
33,2,6261.0,7,0,9,No,4,2,Yes
44,3,8927.0,5,0,5,Yes,2,1,Yes
29,2,5315.0,1,1,18,No,3,1,Yes
42,4,13839.0,9,1,1,No,3,3,No
34,1,3355.0,1,0,14,No,3,2,Yes
41,4,14590.0,12,1,11,No,4,3,No
43,4,14500.0,9,2,6,No,4,3,No
31,1,2899.0,1,0,13,No,4,3,No
28,2,6386.0,2,0,5,Yes,2,1,Yes
32,4,12582.0,3,2,7,Yes,2,1,Yes
47,5,19389.0,4,3,4,No,4,4,No
54,5,19744.0,7,3,8,Yes,2,3,No
19,1,3322.0,0,0,15,Yes,2,1,Yes
51,5,19535.0,9,3,2,No,4,4,No
46,5,20114.0,13,3,8,No,3,3,No
38,4,13677.0,6,3,10,No,4,3,No
50,3,9070.0,6,3,18,No,4,4,No
24,1,2215.0,1,0,10,No,3,1,Yes
35,4,13220.0,5,3,10,No,4,3,No
20,1,2684.0,1,0,18,No,4,3,Yes
35,2,6893.0,6,2,5,No,4,3,No
34,5,20555.0,9,3,1,No,3,3,No
33,2,5067.0,1,0,12,No,4,1,Yes
45,2,5243.0,2,1,4,No,3,1,Yes
22,1,2926.0,2,0,10,Yes,3,1,Yes
29,4,13267.0,3,3,18,No,3,3,No
36,5,19165.0,3,3,3,No,4,4,No
32,2,5698.0,1,0,17,Yes,3,3,Yes
22,1,3511.0,0,0,4,No,3,2,Yes
29,5,19403.0,5,3,9,Yes,2,3,No
34,2,5807.0,1,1,4,No,3,1,Yes
26,1,3296.0,0,0,25,Yes,3,1,Yes
49,4,13393.0,2,2,8,Yes,3,3,No
35,4,13655.0,4,3,18,No,4,4,No
35,4,13892.0,10,3,15,No,4,3,No
38,4,13577.0,3,2,10,No,3,3,No
46,5,21502.0,16,3,19,No,3,4,No
30,3,8716.0,3,3,8,No,3,3,No
25,1,3134.0,1,0,8,Yes,2,1,Yes
30,4,14226.0,3,2,9,No,4,3,No
38,3,8009.0,2,2,8,Yes,2,1,Yes
41,4,14417.0,11,2,6,No,3,3,No
42,4,12897.0,2,2,23,No,4,4,No
45,5,21156.0,13,3,4,Yes,3,3,No
41,4,13712.0,9,3,7,No,4,4,No
26,2,6147.0,2,0,6,No,4,3,No
31,3,8167.0,0,1,4,No,3,1,Yes
30,2,5435.0,0,1,10,Yes,3,1,Yes
54,3,9294.0,7,2,15,No,4,4,No
21,2,5521.0,0,1,12,No,3,1,Yes
27,1,3106.0,2,0,10,No,3,1,Yes
34,4,13530.0,4,3,4,No,3,4,No
26,1,3109.0,1,0,21,No,4,3,Yes
33,4,12843.0,0,2,16,No,3,4,No
31,4,12749.0,4,2,15,No,4,3,No
47,5,19846.0,7,3,26,No,3,4,No
33,3,8825.0,2,2,24,No,3,2,Yes
33,2,6626.0,7,2,2,No,3,4,No
47,2,6340.0,3,1,14,Yes,2,1,Yes
26,1,2955.0,4,0,5,No,3,2,Yes
37,4,14365.0,9,2,11,No,4,4,No
30,4,12837.0,1,3,11,Yes,3,4,No
31,4,13547.0,4,3,14,No,3,2,No
43,5,20744.0,6,3,8,No,3,4,No
46,4,13279.0,3,2,10,No,4,3,No
22,3,8693.0,0,2,10,Yes,3,2,Yes
40,1,3933.0,2,0,9,Yes,3,1,Yes
31,5,19231.0,2,3,14,Yes,3,4,No
31,2,7139.0,8,1,17,No,4,2,No
49,5,20202.0,10,3,18,No,3,4,No
28,4,13704.0,1,3,1,No,3,3,No
32,2,5315.0,2,1,5,No,3,1,Yes
26,1,2824.0,3,0,9,No,3,1,Yes
46,5,20486.0,12,3,6,No,4,4,No
41,5,19825.0,8,3,3,Yes,3,3,No
32,1,2658.0,3,0,18,No,4,2,Yes
20,1,3074.0,0,0,5,Yes,1,1,Yes
29,2,5989.0,2,1,8,No,4,3,No
42,3,8589.0,4,1,17,Yes,2,1,Yes
41,3,9612.0,3,1,6,No,4,4,No
49,2,5518.0,1,1,3,Yes,2,1,Yes
31,3,8960.0,4,2,7,Yes,2,1,Yes
50,4,13645.0,5,3,7,Yes,2,2,Yes
45,3,8843.0,2,1,4,No,4,3,No
28,2,5268.0,3,0,11,No,4,2,Yes
32,1,3143.0,0,0,7,No,3,1,Yes
25,1,3417.0,2,0,5,No,4,2,Yes
23,1,3733.0,0,0,7,No,3,3,No
26,1,2530.0,0,0,28,No,4,1,Yes
23,1,3590.0,0,0,18,Yes,3,1,Yes
38,2,5672.0,7,1,9,Yes,3,2,Yes
31,4,13768.0,1,2,13,No,3,1,Yes
37,3,9326.0,5,1,5,No,4,1,Yes
31,2,5640.0,2,0,24,No,4,3,Yes
50,5,20424.0,12,3,27,No,3,4,No
40,3,9041.0,4,2,2,Yes,2,1,Yes
43,3,8954.0,7,2,4,No,3,3,No
57,5,21856.0,22,3,10,No,4,4,No
43,5,19661.0,7,3,13,No,4,4,No
23,1,2780.0,1,0,12,Yes,2,1,Yes
40,4,13827.0,3,2,10,No,3,3,No
32,1,3227.0,2,0,19,No,4,1,Yes
35,4,13881.0,6,0,13,No,4,4,No
25,1,2640.0,1,0,22,Yes,2,1,Yes
42,5,19826.0,7,3,4,No,4,4,No
46,5,20775.0,10,3,7,No,4,4,No
23,1,3683.0,1,0,15,No,3,1,Yes
23,3,8214.0,1,3,12,Yes,2,1,Yes
36,4,14083.0,10,1,21,No,4,4,No
26,1,2958.0,0,0,8,No,3,1,Yes
35,1,2726.0,0,0,6,No,3,1,Yes
44,3,8917.0,4,0,4,No,3,2,Yes
34,1,2810.0,1,0,10,Yes,2,1,Yes
25,2,6033.0,3,1,9,Yes,3,1,Yes
47,3,9023.0,6,1,28,No,3,1,Yes
28,2,5488.0,0,1,12,No,4,3,No
26,2,4518.0,0,1,18,No,3,1,Yes
48,5,19558.0,4,3,5,No,3,3,No
34,2,5734.0,3,1,5,Yes,3,2,Yes
45,5,19435.0,8,3,14,No,3,3,No
52,4,12628.0,2,2,25,No,3,2,No
31,5,18507.0,2,3,5,No,4,4,No
35,3,9193.0,6,2,19,No,3,3,No
18,1,3761.0,0,0,10,No,4,1,Yes
46,2,5456.0,1,1,6,No,3,1,Yes
40,2,6345.0,3,0,27,Yes,3,2,Yes
35,4,13329.0,7,2,11,No,3,3,No
37,4,14098.0,9,2,3,No,4,4,No
36,2,6114.0,3,1,10,No,3,1,Yes
30,2,5779.0,1,1,23,Yes,2,1,Yes
26,1,2532.0,0,0,8,No,3,1,Yes
25,3,8386.0,0,1,11,No,3,1,Yes
23,2,5162.0,2,1,17,No,3,1,Yes
32,1,4108.0,4,0,4,No,3,2,Yes
36,3,9520.0,4,2,2,Yes,2,1,Yes
24,1,3368.0,2,0,4,No,4,2,Yes
47,3,9270.0,2,2,6,No,3,2,Yes
31,1,3824.0,1,0,26,Yes,2,1,Yes
35,2,5973.0,1,1,5,No,4,3,Yes
31,3,8985.0,2,1,8,No,3,2,No
34,3,9190.0,4,3,5,No,4,2,No
27,2,5619.0,3,1,23,No,4,3,No
36,4,14047.0,4,3,10,No,4,4,No
46,3,9798.0,7,2,11,No,2,2,Yes
41,4,12698.0,3,1,4,No,4,4,No
26,3,8909.0,2,2,6,No,3,4,No
47,2,5574.0,5,1,13,Yes,2,1,Yes
29,3,8966.0,1,1,7,No,3,3,No
34,4,13263.0,4,3,12,No,3,2,No
30,3,8690.0,6,3,15,No,4,3,No
45,4,13488.0,0,3,18,No,4,4,No
38,4,13865.0,0,3,14,Yes,2,2,Yes
48,5,20095.0,11,3,15,No,3,3,No
39,4,13557.0,4,2,5,Yes,2,1,Yes
36,2,5920.0,6,0,5,No,3,2,Yes
39,5,21366.0,12,3,10,Yes,3,4,No
39,3,9807.0,9,2,19,No,3,2,No
40,5,19580.0,3,3,27,Yes,2,2,Yes
27,1,3260.0,1,0,19,Yes,2,1,Yes
49,4,14669.0,9,2,8,No,4,4,No
26,2,5635.0,3,0,8,No,4,3,Yes
29,3,7628.0,0,1,29,Yes,1,1,Yes
30,1,2990.0,0,0,11,No,3,2,Yes
37,4,14562.0,9,1,3,No,3,2,No
38,4,13996.0,7,2,21,No,4,2,No
30,3,8331.0,3,2,23,No,4,2,Yes
51,5,19152.0,1,3,3,No,4,4,No
45,5,19860.0,7,3,6,No,3,3,No
39,3,8494.0,1,1,10,No,4,4,No
45,4,13390.0,6,2,9,No,4,4,No
51,2,5902.0,2,1,11,No,4,3,No
49,3,9035.0,1,2,4,No,4,2,No
40,4,13742.0,1,2,19,No,3,3,No
35,3,8602.0,4,0,19,No,3,2,Yes
42,3,9363.0,2,2,18,No,3,4,No
35,4,13817.0,3,3,3,Yes,2,2,Yes
33,4,12808.0,1,2,24,No,3,1,Yes
22,1,3004.0,2,0,8,No,4,3,No
23,1,3016.0,0,0,13,No,4,3,Yes
30,2,5871.0,2,1,6,No,3,1,Yes
38,3,8586.0,2,2,13,No,4,3,No
39,2,5966.0,1,0,8,No,3,4,No
36,4,13034.0,0,3,8,No,3,3,No
55,5,18572.0,0,3,8,Yes,2,1,Yes
39,4,13679.0,6,3,6,No,4,1,Yes
21,2,5371.0,1,0,7,No,3,1,Yes
37,4,14503.0,7,0,4,Yes,2,3,Yes
49,4,14539.0,8,3,27,No,4,4,No
41,3,9165.0,6,1,11,No,4,3,No
25,1,3477.0,0,0,5,No,4,3,Yes
34,1,3157.0,5,0,25,No,3,3,Yes
26,2,5707.0,1,0,9,No,3,3,No
50,5,19986.0,6,3,16,No,4,4,No
31,2,5590.0,4,0,6,Yes,2,1,Yes
47,4,12561.0,1,3,6,Yes,2,2,Yes
27,3,8181.0,2,1,15,No,3,3,Yes
45,5,20399.0,14,3,7,No,4,4,No
35,3,10110.0,10,1,11,No,4,3,No
36,1,3618.0,3,0,25,No,3,2,Yes
34,3,9634.0,3,2,10,No,4,3,No
21,2,4740.0,0,0,4,No,3,2,Yes
30,3,9397.0,6,0,13,No,3,1,Yes
30,2,6118.0,2,1,10,Yes,3,1,Yes
34,4,12748.0,5,2,6,No,4,3,No
21,1,3646.0,0,0,10,Yes,2,1,Yes
40,4,13068.0,5,3,14,No,4,3,No
42,3,8650.0,0,0,19,Yes,3,2,Yes
37,4,14730.0,9,2,10,No,3,3,No
22,1,2482.0,0,0,19,No,3,3,Yes
33,2,5914.0,6,0,27,No,3,3,Yes
23,1,2838.0,0,0,16,Yes,2,1,Yes
34,3,8212.0,3,1,18,No,4,1,Yes
36,5,20673.0,9,3,11,No,3,4,No
22,1,2660.0,0,0,13,No,4,3,No
48,5,20589.0,10,3,8,No,3,4,No
29,3,8969.0,5,2,6,Yes,3,4,No
36,1,3045.0,3,0,5,Yes,3,2,Yes
36,2,5382.0,1,0,25,Yes,3,3,Yes
44,3,9379.0,6,1,6,No,3,2,No
31,2,5644.0,2,0,17,No,3,2,Yes
30,3,9077.0,1,1,9,No,4,2,Yes
32,4,12883.0,0,2,6,No,3,3,No
45,5,19307.0,5,3,5,No,3,4,No
44,4,13499.0,9,2,8,No,4,3,No
54,5,20050.0,5,3,7,No,4,4,No
39,5,20142.0,11,3,3,No,3,4,No
44,2,6648.0,11,2,6,No,3,3,No
58,2,6098.0,3,1,15,Yes,2,2,Yes
39,3,9217.0,5,0,4,No,4,2,No
28,5,19432.0,5,3,7,Yes,2,1,Yes
35,4,15125.0,9,2,6,No,4,4,No
31,3,8831.0,1,0,7,No,3,1,Yes
30,2,6306.0,3,1,10,No,3,1,Yes
54,5,20985.0,18,3,8,No,3,4,No
29,3,8975.0,0,2,6,No,3,1,Yes
37,3,8907.0,4,1,18,No,3,2,Yes
39,1,3832.0,4,0,3,Yes,2,1,Yes
33,1,2792.0,3,0,10,No,4,2,Yes
27,3,8085.0,1,2,6,Yes,2,1,Yes
49,5,21511.0,25,3,6,No,3,4,No
25,2,5550.0,4,0,10,No,4,4,No
41,3,8657.0,3,2,15,No,4,2,Yes
27,1,3007.0,0,0,13,Yes,2,1,Yes
46,4,13246.0,4,2,7,No,4,4,No
24,1,2560.0,0,0,5,No,3,1,Yes
39,1,3061.0,1,0,21,No,4,3,Yes
22,2,5807.0,0,1,24,No,4,1,Yes
46,5,19777.0,10,3,14,No,4,4,No
38,5,19226.0,5,3,5,No,4,4,No
35,3,9271.0,6,1,23,No,3,2,Yes
27,2,6377.0,2,2,13,No,4,4,No
32,4,13871.0,9,2,16,No,4,4,No
31,3,8174.0,1,2,4,No,4,3,No
45,5,20328.0,13,3,5,No,3,3,No
26,2,4726.0,2,1,6,No,4,1,Yes
32,3,8452.0,4,3,9,Yes,2,1,Yes
41,4,13460.0,9,3,7,No,4,2,No
36,1,5136.0,7,0,3,Yes,3,1,Yes
54,4,13413.0,5,3,3,No,3,3,No
36,2,6400.0,6,1,3,No,3,1,Yes
47,5,20290.0,12,3,1,No,4,4,No
31,2,5521.0,1,1,2,No,4,2,Yes
41,2,5656.0,2,0,18,No,4,3,Yes
26,3,8240.0,2,3,6,No,4,4,No
54,4,13792.0,6,3,10,No,3,1,No
26,1,2719.0,0,0,5,No,4,3,No
55,5,20578.0,12,3,18,Yes,2,1,Yes
29,1,3151.0,2,0,13,Yes,3,2,Yes
28,2,5575.0,4,0,7,Yes,3,3,Yes
43,3,8834.0,4,1,12,No,3,2,Yes
26,2,6077.0,2,0,20,No,4,3,Yes
28,1,4242.0,3,0,6,No,4,2,Yes
